# P=64 nodes=1 M=63 msg_vol=100000 nsizes=500 host0=ccc0391.campuscluster.illinois.edu date=2026-09-12T00:27:34
partner,partner_host,class,nwds,bytes,nloop,t_half_s,mb_per_s
9,ccc0391.campuscluster.illinois.edu,intra,86,688,1000,3.122941000e-06,220.3052
9,ccc0391.campuscluster.illinois.edu,intra,88,704,1000,3.119835000e-06,225.6530
9,ccc0391.campuscluster.illinois.edu,intra,90,720,1000,3.153242500e-06,228.3364
9,ccc0391.campuscluster.illinois.edu,intra,92,736,1000,3.168982000e-06,232.2512
9,ccc0391.campuscluster.illinois.edu,intra,94,752,1000,3.248717500e-06,231.4760
9,ccc0391.campuscluster.illinois.edu,intra,96,768,1000,3.275598000e-06,234.4610
9,ccc0391.campuscluster.illinois.edu,intra,98,784,1000,3.338702000e-06,234.8218
9,ccc0391.campuscluster.illinois.edu,intra,100,800,980,3.271262245e-06,244.5539
9,ccc0391.campuscluster.illinois.edu,intra,102,816,961,3.441168054e-06,237.1288
9,ccc0391.campuscluster.illinois.edu,intra,104,832,943,3.278910392e-06,253.7428
9,ccc0391.campuscluster.illinois.edu,intra,106,848,925,3.291825405e-06,257.6078
9,ccc0391.campuscluster.illinois.edu,intra,108,864,909,3.292492299e-06,262.4152
9,ccc0391.campuscluster.illinois.edu,intra,110,880,892,3.304350336e-06,266.3156
9,ccc0391.campuscluster.illinois.edu,intra,112,896,877,3.303449829e-06,271.2316
9,ccc0391.campuscluster.illinois.edu,intra,114,912,862,3.317133991e-06,274.9361
9,ccc0391.campuscluster.illinois.edu,intra,116,928,847,3.326305195e-06,278.9882
9,ccc0391.campuscluster.illinois.edu,intra,118,944,833,3.376333733e-06,279.5932
9,ccc0391.campuscluster.illinois.edu,intra,120,960,819,3.372260073e-06,284.6756
9,ccc0391.campuscluster.illinois.edu,intra,122,976,806,3.391846154e-06,287.7489
9,ccc0391.campuscluster.illinois.edu,intra,124,992,793,3.394178436e-06,292.2651
9,ccc0391.campuscluster.illinois.edu,intra,127,1016,775,3.432179355e-06,296.0218
9,ccc0391.campuscluster.illinois.edu,intra,130,1040,757,3.460585205e-06,300.5272
9,ccc0391.campuscluster.illinois.edu,intra,133,1064,740,3.503875000e-06,303.6638
9,ccc0391.campuscluster.illinois.edu,intra,136,1088,724,3.509537293e-06,310.0124
9,ccc0391.campuscluster.illinois.edu,intra,139,1112,709,3.516381523e-06,316.2342
9,ccc0391.campuscluster.illinois.edu,intra,142,1136,694,3.551074928e-06,319.9031
9,ccc0391.campuscluster.illinois.edu,intra,145,1160,680,3.582009559e-06,323.8406
9,ccc0391.campuscluster.illinois.edu,intra,148,1184,666,3.592003754e-06,329.6210
9,ccc0391.campuscluster.illinois.edu,intra,151,1208,653,3.666950995e-06,329.4290
9,ccc0391.campuscluster.illinois.edu,intra,154,1232,641,3.659253510e-06,336.6807
9,ccc0391.campuscluster.illinois.edu,intra,157,1256,628,3.676948248e-06,341.5876
9,ccc0391.campuscluster.illinois.edu,intra,160,1280,617,3.688794165e-06,346.9969
9,ccc0391.campuscluster.illinois.edu,intra,163,1304,606,3.712973597e-06,351.2010
9,ccc0391.campuscluster.illinois.edu,intra,166,1328,595,3.796518487e-06,349.7942
9,ccc0391.campuscluster.illinois.edu,intra,169,1352,584,3.800289384e-06,355.7624
9,ccc0391.campuscluster.illinois.edu,intra,172,1376,574,3.770680314e-06,364.9209
9,ccc0391.campuscluster.illinois.edu,intra,175,1400,564,3.796537234e-06,368.7571
9,ccc0391.campuscluster.illinois.edu,intra,178,1424,555,3.845790991e-06,370.2749
9,ccc0391.campuscluster.illinois.edu,intra,181,1448,546,3.891834249e-06,372.0611
9,ccc0391.campuscluster.illinois.edu,intra,184,1472,537,3.866741155e-06,380.6823
9,ccc0391.campuscluster.illinois.edu,intra,187,1496,529,3.921666352e-06,381.4705
9,ccc0391.campuscluster.illinois.edu,intra,191,1528,518,3.941070463e-06,387.7119
9,ccc0391.campuscluster.illinois.edu,intra,195,1560,507,3.950486193e-06,394.8881
9,ccc0391.campuscluster.illinois.edu,intra,199,1592,497,3.987155936e-06,399.2821
9,ccc0391.campuscluster.illinois.edu,intra,203,1624,487,4.005498973e-06,405.4426
9,ccc0391.campuscluster.illinois.edu,intra,207,1656,478,4.029523013e-06,410.9668
9,ccc0391.campuscluster.illinois.edu,intra,211,1688,469,4.065950959e-06,415.1550
9,ccc0391.campuscluster.illinois.edu,intra,215,1720,460,4.118821739e-06,417.5952
9,ccc0391.campuscluster.illinois.edu,intra,219,1752,452,4.184350664e-06,418.7030
9,ccc0391.campuscluster.illinois.edu,intra,223,1784,444,4.137420045e-06,431.1866
9,ccc0391.campuscluster.illinois.edu,intra,227,1816,436,4.194400229e-06,432.9582
9,ccc0391.campuscluster.illinois.edu,intra,231,1848,429,4.264172494e-06,433.3783
9,ccc0391.campuscluster.illinois.edu,intra,235,1880,421,4.321451306e-06,435.0390
9,ccc0391.campuscluster.illinois.edu,intra,239,1912,414,4.327532609e-06,441.8222
9,ccc0391.campuscluster.illinois.edu,intra,243,1944,408,4.452257353e-06,436.6324
9,ccc0391.campuscluster.illinois.edu,intra,247,1976,401,4.525229426e-06,436.6629
9,ccc0391.campuscluster.illinois.edu,intra,251,2008,395,4.460969620e-06,450.1264
9,ccc0391.campuscluster.illinois.edu,intra,256,2048,387,4.594401809e-06,445.7599
9,ccc0391.campuscluster.illinois.edu,intra,261,2088,380,4.557292105e-06,458.1668
9,ccc0391.campuscluster.illinois.edu,intra,266,2128,373,4.727628686e-06,450.1200
9,ccc0391.campuscluster.illinois.edu,intra,271,2168,366,4.638530055e-06,467.3894
9,ccc0391.campuscluster.illinois.edu,intra,276,2208,359,4.807576602e-06,459.2751
9,ccc0391.campuscluster.illinois.edu,intra,281,2248,353,4.765474504e-06,471.7264
9,ccc0391.campuscluster.illinois.edu,intra,286,2288,347,4.840613833e-06,472.6673
9,ccc0391.campuscluster.illinois.edu,intra,291,2328,341,5.004306452e-06,465.1993
9,ccc0391.campuscluster.illinois.edu,intra,296,2368,335,4.919950746e-06,481.3056
9,ccc0391.campuscluster.illinois.edu,intra,301,2408,330,4.988545455e-06,482.7058
9,ccc0391.campuscluster.illinois.edu,intra,306,2448,324,5.128407407e-06,477.3412
9,ccc0391.campuscluster.illinois.edu,intra,311,2488,319,5.107534483e-06,487.1235
9,ccc0391.campuscluster.illinois.edu,intra,316,2528,314,5.109716561e-06,494.7437
9,ccc0391.campuscluster.illinois.edu,intra,322,2576,308,5.194081169e-06,495.9491
9,ccc0391.campuscluster.illinois.edu,intra,328,2624,303,5.213016502e-06,503.3554
9,ccc0391.campuscluster.illinois.edu,intra,334,2672,297,5.258589226e-06,508.1211
9,ccc0391.campuscluster.illinois.edu,intra,340,2720,292,5.336984589e-06,509.6511
9,ccc0391.campuscluster.illinois.edu,intra,346,2768,287,5.387670732e-06,513.7656
9,ccc0391.campuscluster.illinois.edu,intra,352,2816,282,5.345012411e-06,526.8463
9,ccc0391.campuscluster.illinois.edu,intra,358,2864,277,5.371685921e-06,533.1659
9,ccc0391.campuscluster.illinois.edu,intra,364,2912,273,5.461732601e-06,533.1641
9,ccc0391.campuscluster.illinois.edu,intra,370,2960,268,5.514227612e-06,536.7932
9,ccc0391.campuscluster.illinois.edu,intra,376,3008,264,5.560393939e-06,540.9689
9,ccc0391.campuscluster.illinois.edu,intra,383,3064,259,5.571554054e-06,549.9363
9,ccc0391.campuscluster.illinois.edu,intra,390,3120,255,5.533694118e-06,563.8187
9,ccc0391.campuscluster.illinois.edu,intra,397,3176,250,5.717886000e-06,555.4500
9,ccc0391.campuscluster.illinois.edu,intra,404,3232,246,5.811493902e-06,556.1393
9,ccc0391.campuscluster.illinois.edu,intra,411,3288,242,5.764595041e-06,570.3783
9,ccc0391.campuscluster.illinois.edu,intra,418,3344,238,5.836073529e-06,572.9880
9,ccc0391.campuscluster.illinois.edu,intra,425,3400,234,6.000358974e-06,566.6328
9,ccc0391.campuscluster.illinois.edu,intra,432,3456,230,5.823139130e-06,593.4943
9,ccc0391.campuscluster.illinois.edu,intra,439,3512,226,6.066712389e-06,578.8967
9,ccc0391.campuscluster.illinois.edu,intra,447,3576,222,5.948680180e-06,601.1417
9,ccc0391.campuscluster.illinois.edu,intra,455,3640,218,6.164864679e-06,590.4428
9,ccc0391.campuscluster.illinois.edu,intra,463,3704,215,6.126025581e-06,604.6335
9,ccc0391.campuscluster.illinois.edu,intra,471,3768,211,6.320552133e-06,596.1505
9,ccc0391.campuscluster.illinois.edu,intra,479,3832,207,6.163345411e-06,621.7403
9,ccc0391.campuscluster.illinois.edu,intra,487,3896,204,6.510051471e-06,598.4592
9,ccc0391.campuscluster.illinois.edu,intra,495,3960,201,6.291621891e-06,629.4085
9,ccc0391.campuscluster.illinois.edu,intra,503,4024,198,6.541232323e-06,615.1746
9,ccc0391.campuscluster.illinois.edu,intra,512,4096,194,6.606048969e-06,620.0378
9,ccc0391.campuscluster.illinois.edu,intra,521,4168,191,6.518321990e-06,639.4284
9,ccc0391.campuscluster.illinois.edu,intra,530,4240,187,6.789524064e-06,624.4915
9,ccc0391.campuscluster.illinois.edu,intra,539,4312,184,6.822929348e-06,631.9866
9,ccc0391.campuscluster.illinois.edu,intra,548,4384,181,1.099850276e-05,398.5997
9,ccc0391.campuscluster.illinois.edu,intra,557,4456,178,6.920783708e-06,643.8577
9,ccc0391.campuscluster.illinois.edu,intra,566,4528,176,7.200860795e-06,628.8137
9,ccc0391.campuscluster.illinois.edu,intra,576,4608,173,7.233158960e-06,637.0660
9,ccc0391.campuscluster.illinois.edu,intra,586,4688,170,7.122029412e-06,658.2393
9,ccc0391.campuscluster.illinois.edu,intra,596,4768,167,7.216553892e-06,660.7032
9,ccc0391.campuscluster.illinois.edu,intra,606,4848,164,7.377795732e-06,657.1068
9,ccc0391.campuscluster.illinois.edu,intra,616,4928,161,7.512158385e-06,656.0032
9,ccc0391.campuscluster.illinois.edu,intra,626,5008,159,7.588000000e-06,659.9895
9,ccc0391.campuscluster.illinois.edu,intra,637,5096,156,7.645455128e-06,666.5398
9,ccc0391.campuscluster.illinois.edu,intra,648,5184,153,7.750019608e-06,668.9015
9,ccc0391.campuscluster.illinois.edu,intra,659,5272,151,7.761403974e-06,679.2585
9,ccc0391.campuscluster.illinois.edu,intra,670,5360,148,7.802361486e-06,686.9715
9,ccc0391.campuscluster.illinois.edu,intra,681,5448,146,7.815366438e-06,697.0882
9,ccc0391.campuscluster.illinois.edu,intra,692,5536,144,7.928364583e-06,698.2525
9,ccc0391.campuscluster.illinois.edu,intra,704,5632,141,7.985212766e-06,705.3037
9,ccc0391.campuscluster.illinois.edu,intra,716,5728,139,8.073546763e-06,709.4775
9,ccc0391.campuscluster.illinois.edu,intra,728,5824,136,8.139110294e-06,715.5573
9,ccc0391.campuscluster.illinois.edu,intra,740,5920,134,8.076589552e-06,732.9826
9,ccc0391.campuscluster.illinois.edu,intra,752,6016,132,8.298768939e-06,724.9268
9,ccc0391.campuscluster.illinois.edu,intra,765,6120,130,8.523476923e-06,718.0168
9,ccc0391.campuscluster.illinois.edu,intra,778,6224,128,8.511144531e-06,731.2765
9,ccc0391.campuscluster.illinois.edu,intra,791,6328,126,8.610178571e-06,734.9441
9,ccc0391.campuscluster.illinois.edu,intra,804,6432,124,8.485209677e-06,758.0249
9,ccc0391.campuscluster.illinois.edu,intra,817,6536,122,8.597463115e-06,760.2243
9,ccc0391.campuscluster.illinois.edu,intra,831,6648,120,8.737241667e-06,760.8809
9,ccc0391.campuscluster.illinois.edu,intra,845,6760,118,9.043084746e-06,747.5325
9,ccc0391.campuscluster.illinois.edu,intra,859,6872,116,9.048370690e-06,759.4737
9,ccc0391.campuscluster.illinois.edu,intra,873,6984,114,8.958973684e-06,779.5536
9,ccc0391.campuscluster.illinois.edu,intra,887,7096,112,9.119227679e-06,778.1361
9,ccc0391.campuscluster.illinois.edu,intra,902,7216,110,9.471881818e-06,761.8338
9,ccc0391.campuscluster.illinois.edu,intra,917,7336,108,9.217958333e-06,795.8378
9,ccc0391.campuscluster.illinois.edu,intra,932,7456,107,9.318107477e-06,800.1625
9,ccc0391.campuscluster.illinois.edu,intra,947,7576,105,9.830176190e-06,770.6881
9,ccc0391.campuscluster.illinois.edu,intra,963,7704,103,9.598757282e-06,802.6039
9,ccc0391.campuscluster.illinois.edu,intra,979,7832,101,9.620688119e-06,814.0790
9,ccc0391.campuscluster.illinois.edu,intra,995,7960,100,1.014991500e-05,784.2430
9,ccc0391.campuscluster.illinois.edu,intra,1011,8088,98,9.827994898e-06,822.9553
9,ccc0391.campuscluster.illinois.edu,intra,1028,8224,97,1.825979381e-05,450.3884
9,ccc0391.campuscluster.illinois.edu,intra,1045,8360,95,1.969619474e-05,424.4475
9,ccc0391.campuscluster.illinois.edu,intra,1062,8496,93,1.962437634e-05,432.9310
9,ccc0391.campuscluster.illinois.edu,intra,1080,8640,92,2.043854348e-05,422.7307
9,ccc0391.campuscluster.illinois.edu,intra,1098,8784,90,1.988983889e-05,441.6325
9,ccc0391.campuscluster.illinois.edu,intra,1116,8928,89,2.055860112e-05,434.2708
9,ccc0391.campuscluster.illinois.edu,intra,1134,9072,88,2.070666477e-05,438.1198
9,ccc0391.campuscluster.illinois.edu,intra,1153,9224,86,2.056477326e-05,448.5340
9,ccc0391.campuscluster.illinois.edu,intra,1172,9376,85,2.087448235e-05,449.1608
9,ccc0391.campuscluster.illinois.edu,intra,1191,9528,83,2.178965060e-05,437.2718
9,ccc0391.campuscluster.illinois.edu,intra,1211,9688,82,2.235483537e-05,433.3738
9,ccc0391.campuscluster.illinois.edu,intra,1231,9848,81,2.158756173e-05,456.1886
9,ccc0391.campuscluster.illinois.edu,intra,1251,10008,79,2.194137975e-05,456.1245
9,ccc0391.campuscluster.illinois.edu,intra,1272,10176,78,2.266511538e-05,448.9719
9,ccc0391.campuscluster.illinois.edu,intra,1293,10344,77,2.350511039e-05,440.0745
9,ccc0391.campuscluster.illinois.edu,intra,1314,10512,75,2.395444000e-05,438.8331
9,ccc0391.campuscluster.illinois.edu,intra,1336,10688,74,2.391868919e-05,446.8472
9,ccc0391.campuscluster.illinois.edu,intra,1358,10864,73,2.285523288e-05,475.3397
9,ccc0391.campuscluster.illinois.edu,intra,1380,11040,72,2.313954167e-05,477.1054
9,ccc0391.campuscluster.illinois.edu,intra,1403,11224,71,2.309518310e-05,485.9888
9,ccc0391.campuscluster.illinois.edu,intra,1426,11408,70,2.351485000e-05,485.1402
9,ccc0391.campuscluster.illinois.edu,intra,1449,11592,68,2.445126471e-05,474.0859
9,ccc0391.campuscluster.illinois.edu,intra,1473,11784,67,2.453792537e-05,480.2362
9,ccc0391.campuscluster.illinois.edu,intra,1497,11976,66,2.487206818e-05,481.5040
9,ccc0391.campuscluster.illinois.edu,intra,1521,12168,65,2.495075385e-05,487.6807
9,ccc0391.campuscluster.illinois.edu,intra,1546,12368,64,2.419258594e-05,511.2310
9,ccc0391.campuscluster.illinois.edu,intra,1571,12568,63,2.478850000e-05,507.0093
9,ccc0391.campuscluster.illinois.edu,intra,1597,12776,62,2.509128226e-05,509.1808
9,ccc0391.campuscluster.illinois.edu,intra,1623,12984,61,2.481747541e-05,523.1797
9,ccc0391.campuscluster.illinois.edu,intra,1649,13192,60,2.361220833e-05,558.6940
9,ccc0391.campuscluster.illinois.edu,intra,1676,13408,59,2.367135593e-05,566.4230
9,ccc0391.campuscluster.illinois.edu,intra,1703,13624,58,2.405970690e-05,566.2579
9,ccc0391.campuscluster.illinois.edu,intra,1731,13848,57,2.425585088e-05,570.9138
9,ccc0391.campuscluster.illinois.edu,intra,1759,14072,56,2.435121429e-05,577.8767
9,ccc0391.campuscluster.illinois.edu,intra,1788,14304,55,2.483931818e-05,575.8612
9,ccc0391.campuscluster.illinois.edu,intra,1817,14536,54,2.517435185e-05,577.4131
9,ccc0391.campuscluster.illinois.edu,intra,1847,14776,54,2.523650000e-05,585.5012
9,ccc0391.campuscluster.illinois.edu,intra,1877,15016,53,2.534698113e-05,592.4177
9,ccc0391.campuscluster.illinois.edu,intra,1908,15264,52,2.572786538e-05,593.2867
9,ccc0391.campuscluster.illinois.edu,intra,1939,15512,51,2.600387255e-05,596.5265
9,ccc0391.campuscluster.illinois.edu,intra,1971,15768,50,2.623701000e-05,600.9831
9,ccc0391.campuscluster.illinois.edu,intra,2003,16024,49,2.663413265e-05,601.6340
9,ccc0391.campuscluster.illinois.edu,intra,2036,16288,49,2.655122449e-05,613.4557
9,ccc0391.campuscluster.illinois.edu,intra,2069,16552,48,2.713683333e-05,609.9459
9,ccc0391.campuscluster.illinois.edu,intra,2103,16824,47,2.778497872e-05,605.5070
9,ccc0391.campuscluster.illinois.edu,intra,2137,17096,46,2.769400000e-05,617.3178
9,ccc0391.campuscluster.illinois.edu,intra,2172,17376,45,2.801697778e-05,620.1954
9,ccc0391.campuscluster.illinois.edu,intra,2207,17656,45,2.813308889e-05,627.5884
9,ccc0391.campuscluster.illinois.edu,intra,2243,17944,44,2.853885227e-05,628.7569
9,ccc0391.campuscluster.illinois.edu,intra,2279,18232,43,2.894683721e-05,629.8443
9,ccc0391.campuscluster.illinois.edu,intra,2316,18528,43,2.900426744e-05,638.8025
9,ccc0391.campuscluster.illinois.edu,intra,2354,18832,42,2.952416667e-05,637.8503
9,ccc0391.campuscluster.illinois.edu,intra,2392,19136,41,2.997901220e-05,638.3132
9,ccc0391.campuscluster.illinois.edu,intra,2431,19448,41,2.995739024e-05,649.1887
9,ccc0391.campuscluster.illinois.edu,intra,2470,19760,40,3.052247500e-05,647.3918
9,ccc0391.campuscluster.illinois.edu,intra,2510,20080,39,3.100093590e-05,647.7224
9,ccc0391.campuscluster.illinois.edu,intra,2551,20408,39,3.138320513e-05,650.2841
9,ccc0391.campuscluster.illinois.edu,intra,2592,20736,38,3.157300000e-05,656.7637
9,ccc0391.campuscluster.illinois.edu,intra,2634,21072,37,3.201406757e-05,658.2106
9,ccc0391.campuscluster.illinois.edu,intra,2677,21416,37,3.216136486e-05,665.8921
9,ccc0391.campuscluster.illinois.edu,intra,2720,21760,36,3.264244444e-05,666.6167
9,ccc0391.campuscluster.illinois.edu,intra,2764,22112,36,3.291559722e-05,671.7788
9,ccc0391.campuscluster.illinois.edu,intra,2809,22472,35,3.328782857e-05,675.0816
9,ccc0391.campuscluster.illinois.edu,intra,2854,22832,35,3.332632857e-05,685.1040
9,ccc0391.campuscluster.illinois.edu,intra,2900,23200,34,3.411836765e-05,679.9856
9,ccc0391.campuscluster.illinois.edu,intra,2947,23576,33,3.463339394e-05,680.7303
9,ccc0391.campuscluster.illinois.edu,intra,2995,23960,33,3.458027273e-05,692.8806
9,ccc0391.campuscluster.illinois.edu,intra,3043,24344,32,3.546568750e-05,686.4099
9,ccc0391.campuscluster.illinois.edu,intra,3092,24736,32,3.589118750e-05,689.1942
9,ccc0391.campuscluster.illinois.edu,intra,3142,25136,31,3.634391935e-05,691.6150
9,ccc0391.campuscluster.illinois.edu,intra,3193,25544,31,3.660053226e-05,697.9133
9,ccc0391.campuscluster.illinois.edu,intra,3245,25960,30,3.737238333e-05,694.6306
9,ccc0391.campuscluster.illinois.edu,intra,3297,26376,30,3.789836667e-05,695.9667
9,ccc0391.campuscluster.illinois.edu,intra,3350,26800,29,3.846536207e-05,696.7307
9,ccc0391.campuscluster.illinois.edu,intra,3404,27232,29,3.859370690e-05,705.6073
9,ccc0391.campuscluster.illinois.edu,intra,3459,27672,28,3.956092857e-05,699.4780
9,ccc0391.campuscluster.illinois.edu,intra,3515,28120,28,3.998744643e-05,703.2207
9,ccc0391.campuscluster.illinois.edu,intra,3572,28576,27,4.101668519e-05,696.6921
9,ccc0391.campuscluster.illinois.edu,intra,3630,29040,27,4.128088889e-05,703.4732
9,ccc0391.campuscluster.illinois.edu,intra,3689,29512,27,4.112818519e-05,717.5614
9,ccc0391.campuscluster.illinois.edu,intra,3749,29992,26,4.213146154e-05,711.8671
9,ccc0391.campuscluster.illinois.edu,intra,3810,30480,26,4.233528846e-05,719.9667
9,ccc0391.campuscluster.illinois.edu,intra,3871,30968,25,4.300078000e-05,720.1730
9,ccc0391.campuscluster.illinois.edu,intra,3933,31464,25,4.334922000e-05,725.8262
9,ccc0391.campuscluster.illinois.edu,intra,3996,31968,25,4.360632000e-05,733.1047
9,ccc0391.campuscluster.illinois.edu,intra,4060,32480,24,4.457143750e-05,728.7178
9,ccc0391.campuscluster.illinois.edu,intra,4125,33000,24,4.526002083e-05,729.1203
9,ccc0391.campuscluster.illinois.edu,intra,4192,33536,23,4.606239130e-05,728.0560
9,ccc0391.campuscluster.illinois.edu,intra,4260,34080,23,4.605847826e-05,739.9289
9,ccc0391.campuscluster.illinois.edu,intra,4329,34632,23,4.668791304e-05,741.7766
9,ccc0391.campuscluster.illinois.edu,intra,4399,35192,22,4.776859091e-05,736.7184
9,ccc0391.campuscluster.illinois.edu,intra,4470,35760,22,4.827727273e-05,740.7212
9,ccc0391.campuscluster.illinois.edu,intra,4542,36336,22,4.810195455e-05,755.3955
9,ccc0391.campuscluster.illinois.edu,intra,4615,36920,21,5.010314286e-05,736.8799
9,ccc0391.campuscluster.illinois.edu,intra,4689,37512,21,4.987940476e-05,752.0539
9,ccc0391.campuscluster.illinois.edu,intra,4765,38120,20,5.082195000e-05,750.0696
9,ccc0391.campuscluster.illinois.edu,intra,4842,38736,20,5.106315000e-05,758.5901
9,ccc0391.campuscluster.illinois.edu,intra,4920,39360,20,5.177300000e-05,760.2418
9,ccc0391.campuscluster.illinois.edu,intra,4999,39992,20,5.184437500e-05,771.3855
9,ccc0391.campuscluster.illinois.edu,intra,5080,40640,20,5.193302500e-05,782.5464
9,ccc0391.campuscluster.illinois.edu,intra,5162,41296,20,5.288082500e-05,780.9258
9,ccc0391.campuscluster.illinois.edu,intra,5245,41960,20,5.268470000e-05,796.4362
9,ccc0391.campuscluster.illinois.edu,intra,5329,42632,20,5.280495000e-05,807.3486
9,ccc0391.campuscluster.illinois.edu,intra,5415,43320,20,5.313680000e-05,815.2542
9,ccc0391.campuscluster.illinois.edu,intra,5502,44016,20,5.346892500e-05,823.2071
9,ccc0391.campuscluster.illinois.edu,intra,5591,44728,20,5.404702500e-05,827.5756
9,ccc0391.campuscluster.illinois.edu,intra,5681,45448,20,5.470977500e-05,830.7108
9,ccc0391.campuscluster.illinois.edu,intra,5772,46176,20,5.443650000e-05,848.2544
9,ccc0391.campuscluster.illinois.edu,intra,5865,46920,20,5.486230000e-05,855.2321
9,ccc0391.campuscluster.illinois.edu,intra,5959,47672,20,5.545970000e-05,859.5791
